SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1773750506.496862, 0.257676, -0.002993, -9.829395, -0.003780, 0.000913, 0.003654, 229.256760, -32.504013, 30.456955
1773750506.506875, 0.252439, -0.024391, -9.801413, -0.000515, 0.000344, 0.004277, 229.176361, -32.426422, 30.383224
1773750506.516085, 0.161609, -0.056413, -9.822512, -0.002203, 0.015427, 0.001021, 229.204895, -32.718002, 30.401871
1773750506.526953, 0.099659, 0.016759, -9.815030, -0.002474, 0.024342, -0.001930, 229.082748, -32.798492, 30.622360
1773750506.536924, 0.075417, 0.050129, -9.842862, 0.001679, 0.023313, 0.003532, 229.154053, -32.655960, 30.642395
1773750506.546922, 0.032920, 0.007781, -9.799467, -0.000091, 0.026463, 0.002839, 229.070038, -32.517044, 30.657516
1773750506.556772, -0.040851, 0.029928, -9.807398, -0.000466, 0.018819, -0.001595, 229.004044, -32.428574, 30.698364
1773750506.565876, 0.016310, -0.061202, -9.787047, -0.002377, 0.014915, -0.010670, 229.006897, -32.344421, 30.863174
1773750506.576837, 0.073023, -0.055516, -9.822512, -0.004243, 0.001499, -0.022502, 228.885849, -32.421173, 30.726059
1773750506.586760, 0.141108, -0.046088, -9.800216, -0.001477, 0.012169, -0.026416, 228.845016, -32.349716, 30.693115
1773750506.596742, 0.202310, -0.079906, -9.822811, -0.000178, 0.009591, -0.024420, 228.904938, -32.097565, 30.983322
1773750506.606734, 0.240019, -0.075866, -9.821913, 0.001121, 0.007326, -0.011285, 228.885956, -32.130737, 30.994980
1773750506.615896, 0.253785, 0.009876, -9.834632, -0.000268, 0.018590, -0.006807, 228.885956, -32.130737, 30.994980
1773750506.626765, 0.153079, -0.000150, -9.817873, -0.000758, 0.016872, 0.001605, 228.812668, -32.072205, 30.888351
1773750506.635851, 0.117914, -0.039055, -9.807997, -0.001107, 0.023926, -0.003498, 228.749634, -32.145004, 30.868317
1773750506.646766, 0.081852, -0.068983, -9.816376, -0.002377, 0.013261, -0.011252, 228.683014, -31.972290, 31.204102
1773750506.656773, 0.072724, 0.000599, -9.810391, -0.001188, 0.006469, -0.020365, 228.733978, -32.047394, 31.070755
1773750506.665894, 0.037409, 0.049380, -9.823858, 0.000648, 0.011869, -0.022828, 228.682465, -32.031723, 30.989197
1773750506.676939, 0.086191, -0.049380, -9.815628, -0.002626, 0.008475, -0.019232, 228.648315, -31.803070, 30.697830
1773750506.686946, 0.152630, -0.020650, -9.816825, 0.001873, 0.015669, -0.012026, 228.478745, -32.196487, 30.836472
